,train,val,test
1148,histai_0587_slide_H&E_0,,
1149,histai_0323_slide_H&E_0,,
1150,histai_0185_slide_H&E_0,,
1151,histai_0773_slide_H&E_0,,
1152,histai_1357_slide_H&E_0,,
1153,histai_1449_slide_H&E_0,,
1154,histai_0554_slide_H&E_0,,
1155,histai_1062_slide_H&E_0,,
1156,histai_1421_slide_H&E_0,,
1157,histai_0972_slide_H&E_0,,
1158,histai_0496_slide_H&E_0,,
1159,histai_1517_slide_H&E_0,,
1160,histai_0770_slide_H&E_0,,
1161,histai_0570_slide_H&E_0,,
1162,histai_0810_slide_H&E_0,,
1163,histai_0002_slide_H&E_0,,
1164,histai_0394_slide_H&E_0,,
1165,histai_0083_slide_H&E_0,,
1166,histai_0114_slide_H&E_0,,
1167,histai_0881_slide_H&E_0,,
1168,149635,,
1169,histai_1004_slide_H&E_0,,
1170,histai_1472_slide_H&E_0,,
1171,histai_1491_slide_H&E_0,,
1172,histai_1681_slide_H&E_0,,
1173,histai_1666_slide_H&E_0,,
1174,histai_0863_slide_H&E_0,,
1175,histai_1176_slide_H&E_0,,
1176,134757,,
1177,histai_1277_slide_H&E_0,,
1178,histai_1219_slide_H&E_0,,
1179,histai_1192_slide_H&E_0,,
1180,histai_0637_slide_H&E_0,,
1181,histai_1046_slide_H&E_0,,
1182,histai_0358_slide_H&E_0,,
1183,histai_1307_slide_H&E_0,,
1184,161463,,
1185,histai_1095_slide_H&E_0,,
1186,histai_1107_slide_H&E_0,,
1187,histai_0176_slide_H&E_0,,
1188,histai_1150_slide_H&E_0,,
1189,histai_0678_slide_H&E_0,,
1190,histai_0536_slide_H&E_0,,
1191,histai_0255_slide_H&E_0,,
1192,histai_0754_slide_H&E_0,,
1193,histai_0884_slide_H&E_0,,
1194,AP656_OT2122_Br0266_HE,,
1195,histai_1013_slide_H&E_0,,
1196,histai_1002_slide_H&E_0,,
1197,histai_0284_slide_H&E_0,,
1198,histai_0326_slide_H&E_0,,
1199,histai_1009_slide_H&E_0,,
1200,histai_1276_slide_H&E_0,,
1201,histai_0118_slide_H&E_0,,
1202,histai_1106_slide_H&E_0,,
1203,145450,,
1204,histai_0701_slide_H&E_0,,
1205,histai_0398_slide_H&E_0,,
1206,histai_1677_slide_H&E_0,,
1207,histai_1642_slide_H&E_0,,
1208,histai_0697_slide_H&E_0,,
1209,histai_1603_slide_H&E_0,,
1210,histai_0454_slide_H&E_0,,
1211,histai_0772_slide_H&E_0,,
1212,103368,,
1213,histai_0465_slide_H&E_0,,
1214,histai_1507_slide_H&E_0,,
1215,histai_0565_slide_H&E_0,,
1216,histai_0729_slide_H&E_0,,
1217,histai_0766_slide_H&E_0,,
1218,histai_1123_slide_H&E_0,,
1219,histai_0153_slide_H&E_0,,
1220,histai_0662_slide_H&E_0,,
1221,histai_0786_slide_H&E_0,,
1222,histai_0306_slide_H&E_0,,
1223,147343,,
1224,histai_1252_slide_H&E_0,,
1225,histai_0459_slide_H&E_0,,
1226,histai_0744_slide_H&E_0,,
1227,histai_1212_slide_H&E_0,,
1228,histai_1661_slide_H&E_0,,
1229,histai_0638_slide_H&E_0,,
1230,histai_0434_slide_H&E_0,,
1231,142696,,
1232,histai_0620_slide_H&E_0,,
1233,histai_1202_slide_H&E_0,,
1234,histai_1173_slide_H&E_0,,
1235,histai_0707_slide_H&E_0,,
1236,histai_0297_slide_H&E_0,,
1237,histai_0136_slide_H&E_0,,
1238,histai_1268_slide_H&E_0,,
1239,histai_0488_slide_H&E_0,,
1240,histai_0859_slide_H&E_0,,
1241,142887-1,,
1242,histai_1456_slide_H&E_0,,
1243,histai_0159_slide_H&E_0,,
1244,histai_0561_slide_H&E_0,,
1245,histai_0339_slide_H&E_0,,
1246,histai_1038_slide_H&E_0,,
1247,histai_0866_slide_H&E_0,,
1248,histai_1350_slide_H&E_0,,
1249,histai_0100_slide_H&E_0,,
1250,histai_1490_slide_H&E_0,,
1251,110614,,
1252,histai_1543_slide_H&E_0,,
1253,histai_0688_slide_H&E_0,,
1254,histai_1592_slide_H&E_0,,
1255,histai_1560_slide_H&E_0,,
1256,histai_1659_slide_H&E_0,,
1257,histai_0676_slide_H&E_0,,
1258,histai_1351_slide_H&E_0,,
1259,histai_0480_slide_H&E_0,,
1260,histai_0670_slide_H&E_0,,
1261,histai_0841_slide_H&E_0,,
1262,histai_1135_slide_H&E_0,,
1263,133738_PK,,
1264,histai_1162_slide_H&E_0,,
1265,histai_0520_slide_H&E_0,,
1266,histai_1454_slide_H&E_0,,
1267,histai_0917_slide_H&E_0,,
1268,histai_1269_slide_H&E_0,,
1269,histai_1261_slide_H&E_0,,
1270,histai_1568_slide_H&E_0,,
1271,109914,,
1272,histai_1017_slide_H&E_0,,
1273,histai_0977_slide_H&E_0,,
1274,histai_1553_slide_H&E_0,,
1275,histai_0805_slide_H&E_0,,
1276,histai_1347_slide_H&E_0,,
1277,histai_0764_slide_H&E_0,,
1278,117516,,
1279,histai_1291_slide_H&E_0,,
1280,histai_0040_slide_H&E_0,,
1281,histai_1183_slide_H&E_0,,
1282,histai_0058_slide_H&E_0,,
1283,histai_1304_slide_H&E_0,,
1284,histai_0131_slide_H&E_0,,
1285,histai_0594_slide_H&E_0,,
1286,histai_1211_slide_H&E_0,,
1287,histai_0871_slide_H&E_0,,
1288,112810,,
1289,histai_0767_slide_H&E_0,,
1290,histai_1201_slide_H&E_0,,
1291,histai_1363_slide_H&E_0,,
1292,histai_1368_slide_H&E_0,,
1293,histai_0799_slide_H&E_0,,
1294,histai_0541_slide_H&E_0,,
1295,histai_1531_slide_H&E_0,,
1296,OT_1814_AP_494_49827_MxBr_58_BR0300,,
1297,AP_494_OT_1808_49827_MxBr_58_HE,,
1298,histai_0008_slide_H&E_0,,
1299,histai_0699_slide_H&E_0,,
1300,histai_0756_slide_H&E_0,,
1301,histai_0521_slide_H&E_0,,
1302,histai_0911_slide_H&E_0,,
1303,histai_1580_slide_H&E_0,,
1304,histai_1381_slide_H&E_0,,
1305,124374,,
1306,histai_0657_slide_H&E_0,,
1307,histai_1308_slide_H&E_0,,
1308,histai_1053_slide_H&E_0,,
1309,histai_0479_slide_H&E_0,,
1310,histai_0577_slide_H&E_0,,
1311,histai_1077_slide_H&E_0,,
1312,histai_0175_slide_H&E_0,,
1313,histai_1072_slide_H&E_0,,
1314,histai_0870_slide_H&E_0,,
1315,histai_1414_slide_H&E_0,,
1316,histai_1146_slide_H&E_0,,
1317,histai_0534_slide_H&E_0,,
1318,histai_0761_slide_H&E_0,,
1319,histai_1296_slide_H&E_0,,
1320,histai_1411_slide_H&E_0,,
1321,histai_1151_slide_H&E_0,,
1322,histai_0310_slide_H&E_0,,
1323,histai_0145_slide_H&E_0,,
1324,histai_1159_slide_H&E_0,,
1325,histai_1069_slide_H&E_0,,
1326,histai_0847_slide_H&E_0,,
1327,histai_0435_slide_H&E_0,,
1328,histai_1149_slide_H&E_0,,
1329,117956-2,,
1330,histai_1237_slide_H&E_0,,
1331,histai_0573_slide_H&E_0,,
1332,histai_0809_slide_H&E_0,,
1333,histai_0014_slide_H&E_0,,
1334,histai_0769_slide_H&E_0,,
1335,histai_1007_slide_H&E_0,,
1336,histai_0181_slide_H&E_0,,
1337,107748,,
1338,135492,,
1339,histai_0740_slide_H&E_0,,
1340,histai_1450_slide_H&E_0,,
1341,histai_1058_slide_H&E_0,,
1342,histai_1616_slide_H&E_0,,
1343,histai_0370_slide_H&E_0,,
1344,histai_0468_slide_H&E_0,,
1345,histai_0596_slide_H&E_0,,
1346,histai_1088_slide_H&E_0,,
1347,histai_0000_slide_H&E_0,,
1348,histai_0781_slide_H&E_0,,
1349,histai_1199_slide_H&E_0,,
1350,histai_1245_slide_H&E_0,,
1351,histai_1430_slide_H&E_0,,
1352,histai_0940_slide_H&E_0,,
1353,histai_1525_slide_H&E_0,,
1354,histai_1240_slide_H&E_0,,
1355,111284,,
1356,histai_0808_slide_H&E_0,,
1357,histai_1317_slide_H&E_0,,
1358,histai_1052_slide_H&E_0,,
1359,histai_1081_slide_H&E_0,,
1360,histai_0296_slide_H&E_0,,
1361,histai_0758_slide_H&E_0,,
1362,135299,,
1363,histai_1412_slide_H&E_0,,
1364,histai_1265_slide_H&E_0,,
1365,histai_1675_slide_H&E_0,,
1366,histai_0988_slide_H&E_0,,
1367,histai_1121_slide_H&E_0,,
1368,histai_1471_slide_H&E_0,,
1369,127318,,
1370,histai_0365_slide_H&E_0,,
1371,histai_0835_slide_H&E_0,,
1372,histai_1118_slide_H&E_0,,
1373,histai_0032_slide_H&E_0,,
1374,histai_0166_slide_H&E_0,,
1375,134888-2,,
1376,histai_0796_slide_H&E_0,,
1377,histai_1615_slide_H&E_0,,
1378,histai_0601_slide_H&E_0,,
1379,histai_0205_slide_H&E_0,,
1380,histai_0540_slide_H&E_0,,
1381,histai_0616_slide_H&E_0,,
1382,histai_0217_slide_H&E_0,,
1383,histai_0933_slide_H&E_0,,
1384,histai_1388_slide_H&E_0,,
1385,149977,,
1386,histai_0271_slide_H&E_0,,
1387,histai_0742_slide_H&E_0,,
1388,histai_0135_slide_H&E_0,,
1389,histai_0828_slide_H&E_0,,
1390,histai_0087_slide_H&E_0,,
1391,histai_0897_slide_H&E_0,,
1392,histai_1283_slide_H&E_0,,
1393,118203,,
1394,histai_0850_slide_H&E_0,,
1395,histai_1473_slide_H&E_0,,
1396,histai_0711_slide_H&E_0,,
1397,histai_0789_slide_H&E_0,,
1398,histai_1161_slide_H&E_0,,
1399,histai_0470_slide_H&E_0,,
1400,histai_0167_slide_H&E_0,,
1401,histai_1358_slide_H&E_0,,
1402,histai_0203_slide_H&E_0,,
1403,histai_0910_slide_H&E_0,,
1404,histai_0990_slide_H&E_0,,
1405,histai_0641_slide_H&E_0,,
1406,histai_0440_slide_H&E_0,,
1407,histai_0322_slide_H&E_0,,
1408,119377-2,,
1409,histai_0921_slide_H&E_0,,
1410,histai_0619_slide_H&E_0,,
1411,histai_0681_slide_H&E_0,,
1412,histai_0820_slide_H&E_0,,
1413,histai_0406_slide_H&E_0,,
1414,histai_0504_slide_H&E_0,,
1415,histai_1374_slide_H&E_0,,
1416,histai_0155_slide_H&E_0,,
1417,139301,,
1418,131194,,
1419,histai_1164_slide_H&E_0,,
1420,histai_0211_slide_H&E_0,,
1421,histai_0448_slide_H&E_0,,
1422,histai_0816_slide_H&E_0,,
1423,histai_1124_slide_H&E_0,,
1424,histai_1429_slide_H&E_0,,
1425,histai_0627_slide_H&E_0,,
1426,histai_0981_slide_H&E_0,,
1427,histai_1422_slide_H&E_0,,
1428,histai_1130_slide_H&E_0,,
1429,histai_0812_slide_H&E_0,,
1430,histai_0728_slide_H&E_0,,
1431,histai_0132_slide_H&E_0,,
1432,histai_0978_slide_H&E_0,,
1433,histai_1280_slide_H&E_0,,
1434,histai_0777_slide_H&E_0,,
1435,histai_0749_slide_H&E_0,,
1436,histai_0293_slide_H&E_0,,
1437,139394,,
1438,histai_0119_slide_H&E_0,,
1439,histai_0355_slide_H&E_0,,
1440,histai_0507_slide_H&E_0,,
1441,histai_0552_slide_H&E_0,,
1442,histai_1295_slide_H&E_0,,
1443,histai_0955_slide_H&E_0,,
1444,histai_0719_slide_H&E_0,,
1445,histai_0151_slide_H&E_0,,
1446,147414,,
1447,histai_0165_slide_H&E_0,,
1448,histai_0923_slide_H&E_0,,
1449,histai_0854_slide_H&E_0,,
1450,histai_1391_slide_H&E_0,,
1451,histai_0021_slide_H&E_0,,
1452,histai_1442_slide_H&E_0,,
1453,126881,,
1454,histai_0278_slide_H&E_0,,
1455,histai_0261_slide_H&E_0,,
1456,histai_1141_slide_H&E_0,,
1457,histai_0872_slide_H&E_0,,
1458,histai_0410_slide_H&E_0,,
1459,histai_1461_slide_H&E_0,,
1460,histai_1248_slide_H&E_0,,
1461,histai_0171_slide_H&E_0,,
1462,histai_1338_slide_H&E_0,,
1463,histai_0421_slide_H&E_0,,
1464,137877-2,,
1465,histai_0140_slide_H&E_0,,
1466,histai_0675_slide_H&E_0,,
1467,141758,,
1468,115523-2,,
1469,115888-2,,
1470,155525,,
1471,107359-2,,
1472,103214,,
1473,155553,,
1474,137092,,
1475,122909,,
1476,153228,,
1477,147774,,
1478,141825,,
1479,AP473_OT1760_1199_1_1-6_MxBr_02_HE,,
1480,141827,,
1481,121206,,
1482,144995,,
1483,156214,,
1484,110675,,
1485,106611-1,,
1486,109909,,
1487,133677-2,,
1488,141419,,
1489,148713,,
1490,130981-2,,
1491,115516,,
1492,121186-2,,
1493,110948,,
1494,AP_494_OT_1808_14-2443_MxBr_84_HE_Br0326,,
1495,AP_494_OT_1808_14-2443_MxBr_84_HE,,
1496,103370,,
1497,152293,,
1498,128696,,
1499,107047,,
1500,124806-1,,
1501,119325,,
1502,107072-1,,
1503,142446,,
1504,107359-1,,
1505,148150,,
1506,128405,,
1507,OT_1788_AP_487_13845_MxBr_26_HE,,
1508,133003,,
1509,110624,,
1510,144820,,
1511,B25-151249,,
1512,149771,,
1513,Copy_of_AP_494_OT_1808_14-2724_MxBr_90_HE,,
1514,116425-1,,
1515,125746,,
1516,150986-2,,
1517,128766,,
1518,129150,,
1519,149564,,
1520,129739,,
1521,124731,,
1522,116778,,
1523,107753-2,,
1524,128771,,
1525,124804-1,,
1526,117954,,
1527,130778,,
1528,136829-2,,
1529,118923,,
1530,140456,,
1531,124886,,
1532,120063-2,,
1533,140569,,
1534,133738-1,,
1535,AP_494_OT_1808_14-2538_MxBr_88_HE,,
1536,137630,,
1537,139398,,
1538,129743,,
1539,131791,,
1540,121723,,
1541,105405-1,,
1542,120417-2,,
1543,136775,,
1544,141756,,
1545,136809-2,,
1546,113142,,
1547,AP656_OT2122_Br0247_HE,,
1548,103751,,
1549,120409,,
1550,156561,,
1551,147784,,
1552,B25-161152_2,,
1553,B25-161152,,
1554,162836,,
1555,127715,,
1556,119377-1,,
1557,111456,,
1558,148771,,
1559,135295,,
1560,112825,,
1561,AP473_OT1760_14143_MxBr_31_HE,,
1562,117825,,
1563,B25-150234,,
1564,111938,,
1565,135353,,
1566,115523-1,,
1567,135132-1,,
1568,134845,,
1569,126896,,
1570,128194,,
1571,135924,,
1572,109985,,
1573,B25-162428,,
1574,126507,,
1575,137969,,
1576,115999,,
1577,159322,,
1578,153253-2,,
1579,120812,,
1580,AP_494_OT_1808_14-2715_MxBr_89_HE,,
1581,B25-160810,,
1582,110960,,
1583,135146,,
1584,120213,,
1585,120213_3,,
1586,120213_2,,
1587,B25-150410,,
1588,120417-1,,
1589,B25-159565,,
1590,128605,,
1591,152303,,
1592,112787,,
1593,127633,,
1594,133013,,
1595,128774-1,,
1596,148365,,
1597,120103-2,,
1598,150986-3,,
1599,112185,,
1600,106146,,
1601,106217,,
1602,117610,,
1603,139772,,
1604,142536,,
1605,135132-2,,
1606,143868,,
1607,AP_494_OT_1808_50417_MxBr_60__HE,,
1608,OT_1814_AP_494_50417_MxBr_60,,
1609,143872,,
1610,157135,,
1611,108233,,
1612,104516,,
1613,138131,,
1614,AP_494_OT_1814_46875_MxBr_55_HE,,
1615,OT1808_AP_494_46875_MxBr_55,,
1616,111568,,
1617,141760,,
1618,116344,,
1619,109197,,
1620,102737-2,,
1621,OT_1788_AP_487_13132_MxBr_15_HE,,
1622,136893,,
1623,145445,,
1624,137536,,
1625,128763,,
1626,AP_494_OT_1808_14-2524_MxBr_87_HE,,
1627,155793-1,,
1628,116350,,
1629,157376,,
1630,120407,,
1631,133738-2,,
1632,139390,,
1633,142541-1,,
1634,107344,,
1635,AP473_OT1760_12330_MxBr_07_HE,,
1636,129749,,
1637,120103-1,,
1638,116350-1,,
1639,115716,,
1640,117413,,
1641,104609,,
1642,132844,,
1643,110609,,
1644,TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF,,
1645,TCGA-D8-A1JU-01Z-00-DX1.355D93B4-E69E-417C-B3D1-3E1AAF1E02FE,,
1646,TCGA-E9-A245-01Z-00-DX1.648850D5-EB80-4FBE-8507-32313FAD1060,,
1647,121186-1,,
1648,TCGA-E2-A106-01Z-00-DX1.A8D49C06-3C93-48A6-87F8-86D646BEA28C,,
1649,TCGA-AR-A24L-01Z-00-DX1.218A0AE1-D070-4A16-A277-31185F10724D,,
1650,TCGA-D8-A143-01Z-00-DX1.4697FB2F-91D5-4506-AF23-7DE304D44A3F,,
1651,TCGA-E2-A15L-01Z-00-DX1.626032DC-D396-48E7-B888-DFEBCF7102FF,,
1652,TCGA-D8-A1JT-01Z-00-DX1.F278C419-E405-4BDA-BA50-BFBA08801168,,
1653,131844,,
1654,TCGA-A8-A07O-01Z-00-DX1.3D657129-F2A7-4BC1-A910-805FBDCE2212,,
1655,TCGA-A8-A08X-01Z-00-DX1.01FB49CC-6B8E-4317-8C42-6B6D81187A40,,
1656,TCGA-A8-A08Z-01Z-00-DX1.D0AADCA6-C27C-4FB8-89C1-94B5901146E7,,
1657,TCGA-AC-A4ZE-01Z-00-DX1.A9BB4DBC-4314-4A77-AA1C-0882DBC370F1,,
1658,TCGA-E2-A159-01Z-00-DX1.C8DC3356-CAE9-4E7A-AEFF-ABB4BE38192B,,
1659,TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D,,
1660,TCGA-D8-A142-01Z-00-DX1.F6D58989-9120-40C9-918D-6B1650C1A8E8,,
1661,TCGA-B6-A0RM-01Z-00-DX1.31DE3E32-7996-4D30-BB5F-72C94409C940,,
1662,133223,,
1663,TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB,,
1664,TCGA-E9-A24A-01Z-00-DX1.F0342837-5750-4172-B60D-5F902E2A02FD,,
1665,TCGA-GM-A2DI-01Z-00-DX1.5E9715EA-9D2B-49D0-8F1D-972CF24B1960,,
1666,TCGA-AN-A0AK-01Z-00-DX1.4B410152-8588-4000-870A-B31B21161015,,
1667,TCGA-BH-A18S-01Z-00-DX1.B36FC684-0010-4ABB-9E25-303C8DF1C4E2,,
1668,120063,,
1669,TCGA-A7-A13H-01Z-00-DX2.6C937651-4D3E-475D-99F6-4A9FD25CD48B,,
1670,TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,,
1671,TCGA-E9-A1R6-01Z-00-DX1.59770592-498A-47EA-AE32-42AC1D8E99BE,,
1672,TCGA-AN-A0FZ-01Z-00-DX1.9555AF11-3A0D-4FE3-AE91-09DA77B175CA,,
1673,TCGA-GM-A3NW-01Z-00-DX1.3B0324F0-4007-4390-AF26-3789A50684E5,,
1674,TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C,,
1675,TCGA-A8-A06Q-01Z-00-DX1.622AC6E4-DB1A-4C8D-8185-52D4FD1F30B4,,
1676,TCGA-BH-A0DV-01Z-00-DX1.2F0B5FB3-40F0-4D27-BFAC-390FB9A42B39,,
1677,TCGA-A2-A0YD-01Z-00-DX1.B81FF541-F154-4C49-950B-B6CB723369E2,,
1678,TCGA-AO-A03U-01Z-00-DX1.AE2B55F3-8BA1-4546-82B7-4D2292BE1C78,,
1679,TCGA-D8-A73U-01Z-00-DX1.6ECEF7C0-00CC-4AC2-87BD-DBFB6E0DC042,,
1680,TCGA-S3-AA15-01Z-00-DX2.915A4F90-25CB-4535-99C7-D0D0CFC90412,,
1681,TCGA-A7-A3IZ-01Z-00-DX1.7437130B-DF49-40C8-ABCD-FF9364B9B1B0,,
1682,TCGA-A2-A0YG-01Z-00-DX1.89A39319-F880-47DE-B311-DA1F6A64B6F3,,
1683,TCGA-A2-A4RW-01Z-00-DX1.4AF8656E-2478-4895-8C59-B0C969F3E474,,
1684,140454,,
1685,TCGA-D8-A3Z6-01Z-00-DX3.66566DB7-661D-4002-90C1-B15BF3425903,,
1686,TCGA-B6-A0IK-01Z-00-DX1.1640DB44-4AC0-4A34-9E21-4673C4289A99,,
1687,TCGA-B6-A0IA-01Z-00-DX1.8A868F0A-6CE2-46A7-AF0C-C5FC5D657D86,,
1688,TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037,,
1689,TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00,,
1690,TCGA-OL-A66K-01Z-00-DX1.C1DC85F1-4FAE-4411-9886-11DCB5E70CC3,,
1691,TCGA-LL-A73Z-01Z-00-DX1.C010142E-29C0-411D-9E0E-4B7D8A4C09BF,,
1692,141560,,
1693,TCGA-BH-A0DG-01Z-00-DX1.D3C4F57F-608F-46AA-A978-B558117C9DFB,,
1694,TCGA-A2-A0SY-01Z-00-DX1.279A5479-E183-4F79-AF40-50BF1834BA4A,,
1695,TCGA-A8-A06R-01Z-00-DX1.41476D0D-BA72-4FB8-B143-9EB679F26D28,,
1696,TCGA-AC-A62X-01Z-00-DX1.36FDC9AA-4EBE-40E6-92C2-8471049171A4,,
1697,TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001,,
1698,TCGA-E2-A10C-01Z-00-DX1.29A2B20B-29C6-4491-ADAB-0584C772EF25,,
1699,TCGA-AO-A1KS-01Z-00-DX1.349F9BCA-C9F0-43B4-BA6A-D20039E1C720,,
1700,TCGA-AR-A1AS-01Z-00-DX1.72979519-0A90-42AD-9F23-1991F75C8CE7,,
1701,TCGA-BH-A1FR-01Z-00-DX1.03E51FCD-DDF2-4924-827D-85A02280C9C7,,
1702,TCGA-AN-A0FD-01Z-00-DX1.8970DBBA-7D43-4C2E-B14A-6D21F1EF3425,,
1703,TCGA-AR-A0TZ-01Z-00-DX1.2D58BE38-03F6-4310-8E06-F1A523FB0904,,
1704,TCGA-AR-A0U3-01Z-00-DX1.9BB87F9D-459F-4A18-B591-29822EA5AE18,,
1705,TCGA-BH-A0E6-01Z-00-DX1.44DFEFB4-FA05-4246-8D6B-55BA8C3275DB,,
1706,TCGA-AC-A6IV-01Z-00-DX1.DA4F4B9F-9070-4B3A-996F-311E0A989FFB,,
1707,TCGA-AR-A24P-01Z-00-DX1.08BE8830-C55E-4E2B-9378-371A670C75FD,,
1708,TCGA-LL-A6FR-01Z-00-DX1.107010FD-8EDD-406D-B4DE-DEC9E85576FF,,
1709,TCGA-E2-A14X-01Z-00-DX1.24ADDA43-F127-4A6B-9AAD-2FAD982A853D,,
1710,TCGA-A8-A07P-01Z-00-DX1.2C7C75EF-EEE2-4A42-994C-A1A40850C87A,,
1711,TCGA-EW-A1PG-01Z-00-DX1.A31B2048-D04D-467C-A9E4-6A63942A58C6,,
1712,TCGA-A2-A0CR-01Z-00-DX1.F7D36CA5-A4C6-443A-AEED-5B23CD924FA3,,
1713,AP_494_OT_1808_15-0559_MxBr_107_HE,,
1714,110950,,
1715,TCGA-BH-A1F0-01Z-00-DX1.E1557A67-230A-4337-AEC8-158258A917FF,,
1716,TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2,,
1717,TCGA-A8-A09D-01Z-00-DX1.66312A8A-88BA-4B58-96DF-1A7AC39F9E4A,,
1718,TCGA-D8-A73X-01Z-00-DX1.5F0DF75C-594C-42DF-BE3F-E00E5E01DCD6,,
1719,TCGA-AN-A0FK-01Z-00-DX1.8966A1D5-CE3A-4B08-A1F6-E613BEB1ABD1,,
1720,AP_494_OT_1808_14-2998_MxBr_95_HE,,
1721,TCGA-A8-A09R-01Z-00-DX1.392580F3-0CE5-4EDB-91CF-814AAD0DB649,,
1722,TCGA-AC-A2BM-01Z-00-DX1.162A9FA9-6E61-48BF-B0A5-C6C7640ABD9B,,
1723,TCGA-AN-A0FX-01Z-00-DX1.C9656600-F823-4044-972B-7059B39FC539,,
1724,TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370,,
1725,TCGA-AR-A24Z-01Z-00-DX1.C88AFF18-A8E4-426A-BEA3-70566DE39C46,,
1726,TCGA-BH-A0BO-01Z-00-DX1.1A704471-FEB3-40F9-9838-3E347A18285F,,
1727,TCGA-AC-A2QJ-01Z-00-DX1.48C303BB-5A23-4037-BD28-77629A8CD9DA,,
1728,TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6,,
1729,TCGA-E9-A3HO-01Z-00-DX1.8C897764-4CD4-40DE-9F8B-7F1BE5FF89C7,,
1730,TCGA-W8-A86G-01Z-00-DX2.DEC2CC1C-3662-43C6-A5CB-EC94B343FA3D,,
1731,TCGA-AN-A0FY-01Z-00-DX1.25F5E2A1-F92C-4FE1-BD90-0CDDE50DC066,,
1732,TCGA-AR-A1AP-01Z-00-DX1.F163EED5-0385-41AA-BA35-54E4910CD99E,,
1733,TCGA-D8-A140-01Z-00-DX2.0C0A62BB-1FB8-47D8-8FAF-112D221F18BE,,
1734,116350-2,,
1735,TCGA-A8-A07F-01Z-00-DX1.E6FE5B3A-A412-4E7B-A710-7DFD3596F4E3,,
1736,TCGA-EW-A1PE-01Z-00-DX1.8EF56824-0B37-4AD1-AF3E-7988FCBEF773,,
1737,TCGA-AR-A0TW-01Z-00-DX1.0C1EAE07-6BA6-4908-89E1-0133F3640174,,
1738,TCGA-OL-A5RU-01Z-00-DX1.A48CAF2D-9310-4611-B27D-400F3A324607,,
1739,TCGA-B6-A0RT-01Z-00-DX1.6C2BA663-D61B-404B-B62C-B81747B6A3AC,,
1740,TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7,,
1741,TCGA-AN-A0G0-01Z-00-DX1.BE0BB5DF-DEDA-48D8-B5D8-2735C767F28F,,
1742,TCGA-S3-AA0Z-01Z-00-DX1.4D96156A-4067-41F2-90B8-41EF7ED794CF,,
1743,147339,,
1744,TCGA-AC-A23H-01Z-00-DX1.8E0AE339-1047-4CA5-BFC5-37A3B10FD8B5,,
1745,TCGA-A2-A0CL-01Z-00-DX1.5342E971-DCD2-42C4-B4FF-E6942A95829E,,
1746,TCGA-EW-A423-01Z-00-DX2.5EF1CF39-600A-4ED3-A5A2-AF4435A5F8B5,,
1747,TCGA-B6-A1KI-01Z-00-DX1.EFAA08A8-02EC-4A9B-AC6B-79BF2DC5A2AA,,
1748,102376,,
1749,TCGA-AO-A1KP-01Z-00-DX1.612442AB-24E2-489B-9838-7CEE82BCD605,,
1750,TCGA-B6-A0IC-01Z-00-DX1.60ED7BBF-A448-4E4E-80F9-91527A697588,,
1751,TCGA-E2-A150-01Z-00-DX1.55643D23-83E6-4058-8EA5-18AAA8547839,,
1752,TCGA-E9-A1RG-01Z-00-DX1.044C235A-75AE-4C7D-AC7F-56C8E64354AA,,
1753,TCGA-B6-A0WY-01Z-00-DX1.FA103E02-3BDC-47DC-BA6E-59FCC58866D1,,
1754,TCGA-D8-A145-01Z-00-DX1.34D4EC27-7FD7-4BE2-95A4-CA521CB5590E,,
1755,TCGA-LD-A74U-01Z-00-DX1.F3C1EBBB-4AED-49A9-A8D2-B6145E162BE4,,
1756,TCGA-E2-A15P-01Z-00-DX1.4C7F95DC-B319-4A78-8F34-8CB9166EA6A8,,
1757,TCGA-EW-A6SD-01Z-00-DX1.32D8240E-2076-492B-BB95-300A9FCA96E7,,
1758,TCGA-A8-A07R-01Z-00-DX1.D716752E-86AF-468B-A905-A7894B978F22,,
1759,116352,,
1760,TCGA-D8-A13Y-01Z-00-DX1.02321E77-A11E-41A5-95FE-BB897EA5CE58,,
1761,TCGA-A8-A09A-01Z-00-DX1.78773A6C-BA8A-46BE-AC2A-9C6FDAB45622,,
1762,TCGA-BH-A2L8-01Z-00-DX1.ACA51CA9-3C38-48A6-B4A9-C12FFAB9AB56,,
